Timestamp,Name,Action,Status,Image_Path,Confidence
2025-12-10 11:21:57,KD,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:57,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:22:00,KD,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:22:00,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:22:03,KD,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:22:03,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:22:06,KD,Standing,ALERT CONTINUED,alert_snapshots\alert_KD_20251210_112206.jpg,0.58
2025-12-10 11:22:06,Rudresh bhai,Standing,ALERT CONTINUED,alert_snapshots\alert_Rudresh_bhai_20251210_112206.jpg,0.58
2025-12-10 11:22:08,KD,MISSING,ALERT TRIGGERED - TARGET MISSING,N/A,0.58
2025-12-10 11:22:08,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:22:11,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:22:15,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:22:17,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:22:21,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:22:24,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:22:26,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:22:29,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:22:32,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:22:33,Rudresh bhai,'Hands Up' required,PERFORMED,N/A,1.00
2025-12-10 11:22:38,KD,MISSING,ALERT TRIGGERED - TARGET MISSING,N/A,0.00
2025-12-10 11:27:39,Rudresh bhai,MISSING,ALERT TRIGGERED - TARGET MISSING,alert_snapshots\alert_Rudresh_bhai_20251210_112739.jpg,0.52
2025-12-10 11:27:44,Rudresh bhai,'Hands Up' required,TIMEOUT,alert_snapshots\alert_Rudresh_bhai_20251210_112744.jpg,0.88
2025-12-10 11:27:44,Rudresh bhai,MISSING,ALERT TRIGGERED - TARGET MISSING,N/A,0.61
2025-12-10 11:27:46,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.54
2025-12-10 11:27:49,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.54
2025-12-10 11:27:52,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.54
2025-12-10 11:27:54,Rudresh bhai,'Hands Up' required,PERFORMED,N/A,1.00
2025-12-10 11:29:54,Rudresh bhai,'Hands Up' required,TIMEOUT,alert_snapshots\alert_Rudresh_bhai_20251210_112954.jpg,1.00
2025-12-10 11:29:54,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:29:57,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:29:59,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:30:02,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:30:04,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:30:07,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:30:10,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:30:12,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:30:15,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:30:17,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:30:20,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:30:23,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:30:25,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:30:28,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:30:31,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:30:33,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:30:36,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:30:39,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:30:41,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:30:44,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:30:47,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
2025-12-10 11:30:49,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.55
